,Case ID,Activity,Timestamp
4361,1-637685994,Accepted-In Progress,2012/03/26 15:03:30.000
4364,1-637685994,Completed-Closed,2012/05/19 14:58:35.000
4369,1-637713545,Accepted-In Progress,2012/01/10 11:11:08.000
4368,1-637713545,Queued-Awaiting Assignment,2012/01/10 11:16:22.000
4365,1-637713545,Accepted-In Progress,2012/01/10 11:55:59.000
4366,1-637713545,Accepted-Wait,2012/01/10 11:59:10.000
4367,1-637713545,Completed-Closed,2012/01/10 15:25:25.000
4370,1-637713651,Accepted-In Progress,2012/01/10 10:27:07.000
4371,1-637713651,Completed-Closed,2012/01/13 12:32:34.000
4372,1-637716645,Accepted-In Progress,2012/01/10 10:28:32.000
4373,1-637716645,Completed-Closed,2012/01/20 10:10:31.000
4374,1-637893062,Accepted-In Progress,2012/01/10 14:05:54.000
4375,1-637893062,Accepted-Assigned,2012/01/27 15:52:26.000
4376,1-637893062,Accepted-In Progress,2012/03/12 16:22:26.000
4377,1-637893062,Completed-Closed,2012/03/12 16:22:39.000
4378,1-637954950,Accepted-In Progress,2012/01/10 15:19:55.000
4379,1-637954950,Completed-Closed,2012/01/10 15:28:56.000
4380,1-638034021,Accepted-In Progress,2012/01/10 16:35:02.000
4381,1-638034021,Completed-Closed,2012/02/29 14:18:51.000
4383,1-638041299,Accepted-In Progress,2012/01/10 16:53:52.000
4382,1-638041299,Completed-Closed,2012/02/18 12:32:07.000
4384,1-638091067,Accepted-In Progress,2012/01/10 19:56:40.000
4385,1-638091067,Completed-Closed,2012/01/13 15:46:25.000
4386,1-638091067,Accepted-In Progress,2012/01/13 16:55:17.000
4387,1-638091067,Accepted-Wait,2012/01/13 16:57:02.000
4388,1-638091067,Queued-Awaiting Assignment,2012/01/16 15:55:28.000
4389,1-638091067,Accepted-In Progress,2012/01/17 14:57:56.000
4390,1-638091067,Accepted-Assigned,2012/01/18 10:14:25.000
4391,1-638091067,Accepted-In Progress,2012/04/16 12:09:13.000
4392,1-638091067,Completed-Closed,2012/04/16 12:09:14.000
4393,1-638112911,Accepted-In Progress,2012/01/10 22:07:22.000
4394,1-638112911,Completed-Closed,2012/01/18 10:43:12.000
4396,1-638653931,Accepted-In Progress,2012/01/11 09:11:44.000
4395,1-638653931,Completed-Closed,2012/02/15 07:57:41.000
4397,1-638961317,Accepted-In Progress,2012/01/11 16:40:25.000
4398,1-638961317,Completed-Closed,2012/03/28 13:07:16.000
4399,1-638962731,Accepted-In Progress,2012/01/11 15:28:25.000
4400,1-638962731,Accepted-Assigned,2012/01/11 15:29:40.000
4401,1-638962731,Accepted-In Progress,2012/01/11 15:37:08.000
4402,1-638962731,Completed-Closed,2012/02/09 10:49:27.000
4403,1-639009338,Accepted-In Progress,2012/01/11 17:21:57.000
4404,1-639009338,Accepted-In Progress,2012/04/24 15:31:03.000
4405,1-639009338,Completed-Closed,2012/04/24 15:33:37.000
4406,1-639028876,Accepted-In Progress,2012/01/11 17:18:07.000
4407,1-639028876,Completed-Closed,2012/02/15 14:15:37.000
4409,1-639870000,Accepted-In Progress,2012/01/12 08:51:54.000
4408,1-639870000,Completed-Closed,2012/04/12 07:19:20.000
4410,1-639881579,Accepted-In Progress,2012/01/12 09:13:47.000
4411,1-639881579,Completed-Closed,2012/02/06 08:15:37.000
4412,1-639930880,Accepted-In Progress,2012/01/12 10:51:17.000
4413,1-639930880,Queued-Awaiting Assignment,2012/01/12 11:03:05.000
4414,1-639930880,Accepted-In Progress,2012/01/12 11:57:00.000
4415,1-639930880,Queued-Awaiting Assignment,2012/01/12 12:00:10.000
4416,1-639930880,Accepted-In Progress,2012/01/17 15:34:13.000
4417,1-639930880,Accepted-In Progress,2012/01/18 09:03:29.000
4418,1-639930880,Completed-Closed,2012/01/18 09:20:58.000
4422,1-639942581,Accepted-In Progress,2012/01/12 11:16:10.000
4421,1-639942581,Accepted-Wait,2012/02/07 11:40:16.000
4420,1-639942581,Accepted-In Progress,2012/02/15 15:16:52.000
4419,1-639942581,Completed-Closed,2012/02/15 15:51:00.000
4423,1-640059801,Accepted-In Progress,2012/01/12 12:24:50.000
4424,1-640059801,Completed-Closed,2012/01/12 12:26:04.000
4425,1-640093069,Accepted-In Progress,2012/01/12 13:18:09.000
4426,1-640093069,Queued-Awaiting Assignment,2012/01/12 13:19:07.000
4427,1-640093069,Accepted-In Progress,2012/01/16 12:32:48.000
4428,1-640093069,Completed-Closed,2012/01/16 12:34:09.000
4429,1-640093069,Accepted-In Progress,2012/02/22 14:36:49.000
4430,1-640093069,Queued-Awaiting Assignment,2012/02/22 14:37:26.000
4431,1-640093069,Accepted-In Progress,2012/02/22 15:33:48.000
4432,1-640093069,Completed-Closed,2012/02/22 15:36:00.000
4438,1-640254885,Accepted-In Progress,2012/01/12 16:34:16.000
4437,1-640254885,Queued-Awaiting Assignment,2012/01/12 16:15:03.000
4436,1-640254885,Accepted-In Progress,2012/01/12 16:14:39.000
4433,1-640254885,Completed-Closed,2012/01/13 10:45:08.000
4434,1-640254885,Accepted-In Progress,2012/01/13 10:28:54.000
4435,1-640254885,Completed-Closed,2012/01/12 16:44:37.000
4439,1-640263496,Accepted-In Progress,2012/01/12 17:53:13.000
4440,1-640263496,Completed-Closed,2012/01/12 17:55:13.000
4448,1-640387614,Accepted-In Progress,2012/01/13 06:57:31.000
4450,1-640387614,Queued-Awaiting Assignment,2012/01/12 22:22:43.000
4449,1-640387614,Completed-Cancelled,2012/01/13 07:02:16.000
4447,1-640387614,Accepted-In Progress,2012/01/12 22:21:07.000
4446,1-640387614,Accepted-In Progress,2012/01/12 22:20:38.000
4444,1-640387614,Accepted-In Progress,2012/01/16 12:04:46.000
4443,1-640387614,Completed-Closed,2012/01/30 09:59:34.000
4442,1-640387614,Queued-Awaiting Assignment,2012/01/13 22:25:40.000
4441,1-640387614,Accepted-In Progress,2012/01/13 22:24:04.000
4445,1-640387614,Accepted-Wait,2012/01/16 12:06:56.000
4451,1-641023492,Accepted-In Progress,2012/01/13 08:04:43.000
4452,1-641023492,Completed-Closed,2012/01/26 13:51:59.000
4453,1-641044311,Accepted-In Progress,2012/01/13 08:23:38.000
4454,1-641044311,Accepted-In Progress,2012/01/13 08:24:46.000
4455,1-641044311,Completed-Closed,2012/02/15 10:52:31.000
4458,1-641083751,Accepted-In Progress,2012/01/13 09:10:14.000
4459,1-641083751,Accepted-Assigned,2012/01/13 09:17:04.000
4456,1-641083751,Accepted-In Progress,2012/01/22 23:36:47.000
4457,1-641083751,Completed-Closed,2012/01/22 23:37:57.000
4460,1-641083987,Accepted-In Progress,2012/01/13 09:43:55.000
4461,1-641083987,Accepted-Assigned,2012/01/13 09:47:37.000
4462,1-641083987,Accepted-In Progress,2012/05/17 10:54:33.000
4463,1-641083987,Completed-Closed,2012/05/17 10:54:35.000
4465,1-641100891,Accepted-In Progress,2012/01/13 09:43:08.000
4464,1-641100891,Completed-Closed,2012/01/17 08:47:44.000
4468,1-641104060,Accepted-In Progress,2012/01/13 10:45:27.000
4469,1-641104060,Queued-Awaiting Assignment,2012/01/13 11:32:14.000
4466,1-641104060,Accepted-In Progress,2012/03/02 10:15:13.000
4467,1-641104060,Completed-Closed,2012/03/02 10:30:45.000
4471,1-641157962,Accepted-In Progress,2012/01/13 10:18:36.000
4470,1-641157962,Completed-Closed,2012/05/16 11:46:01.000
4472,1-641232069,Accepted-In Progress,2012/01/13 12:00:21.000
4473,1-641232069,Queued-Awaiting Assignment,2012/01/13 12:01:04.000
4474,1-641232069,Accepted-In Progress,2012/01/13 12:17:28.000
4475,1-641232069,Queued-Awaiting Assignment,2012/01/13 12:18:05.000
4476,1-641232069,Accepted-Assigned,2012/01/13 16:10:30.000
4477,1-641232069,Accepted-In Progress,2012/01/16 13:06:28.000
4478,1-641232069,Completed-Closed,2012/01/19 10:36:02.000
4484,1-641243011,Accepted-In Progress,2012/02/01 12:00:33.000
4482,1-641243011,Accepted-Assigned,2012/01/13 12:30:57.000
4483,1-641243011,Accepted-In Progress,2012/01/13 12:26:50.000
4480,1-641243011,Accepted-Assigned,2012/02/01 12:53:18.000
4479,1-641243011,Completed-Closed,2012/02/02 12:22:16.000
4481,1-641243011,Accepted-In Progress,2012/02/02 12:20:48.000
4485,1-641306231,Accepted-In Progress,2012/01/13 13:40:59.000
4486,1-641306231,Completed-Closed,2012/01/16 12:40:15.000
4487,1-641323677,Accepted-In Progress,2012/01/13 13:25:52.000
4488,1-641323677,Accepted-Assigned,2012/01/13 13:27:12.000
4489,1-641323677,Accepted-In Progress,2012/01/13 15:30:14.000
4490,1-641323677,Completed-Closed,2012/01/17 08:19:24.000
4491,1-641491883,Accepted-In Progress,2012/01/13 18:01:03.000
4492,1-641491883,Completed-Closed,2012/02/03 17:35:12.000
4496,1-641530471,Queued-Awaiting Assignment,2012/01/13 20:03:40.000
4495,1-641530471,Accepted-In Progress,2012/01/31 14:16:55.000
4497,1-641530471,Queued-Awaiting Assignment,2012/01/31 14:29:08.000
4493,1-641530471,Accepted-In Progress,2012/01/31 15:02:59.000
4494,1-641530471,Completed-Closed,2012/02/17 20:13:20.000
4498,1-642418588,Accepted-In Progress,2012/01/16 11:18:13.000
4499,1-642418588,Completed-Closed,2012/03/20 11:43:44.000
4500,1-642478708,Accepted-In Progress,2012/01/16 09:37:05.000
4501,1-642478708,Completed-Closed,2012/03/30 13:19:52.000
4502,1-642579219,Accepted-In Progress,2012/01/16 13:22:39.000
4503,1-642579219,Accepted-In Progress,2012/01/16 13:26:41.000
4504,1-642579219,Queued-Awaiting Assignment,2012/01/30 14:17:03.000
4505,1-642579219,Accepted-Assigned,2012/05/16 10:27:02.000
4506,1-642579219,Accepted-In Progress,2012/05/31 15:44:28.000
4507,1-642579219,Completed-Closed,2012/05/31 15:48:28.000
4509,1-642761240,Accepted-In Progress,2012/01/16 14:56:02.000
4508,1-642761240,Completed-Closed,2012/01/16 14:56:53.000
4510,1-642766943,Accepted-In Progress,2012/01/16 14:45:58.000
4511,1-642766943,Accepted-Wait,2012/01/16 15:36:17.000
4512,1-642766943,Accepted-In Progress,2012/01/18 08:17:27.000
4513,1-642766943,Completed-Closed,2012/01/18 08:18:16.000
4514,1-642802641,Accepted-In Progress,2012/01/16 14:55:49.000
4515,1-642802641,Accepted-In Progress,2012/01/16 15:33:57.000
4516,1-642802641,Accepted-In Progress,2012/01/16 15:38:41.000
4517,1-642802641,Accepted-In Progress,2012/05/21 09:49:46.000
4518,1-642802641,Completed-Closed,2012/05/21 09:50:47.000
4519,1-642846054,Accepted-In Progress,2012/01/16 16:03:47.000
4520,1-642846054,Accepted-In Progress,2012/01/16 16:14:34.000
4521,1-642846054,Completed-Closed,2012/05/23 13:53:24.000
4525,1-643444986,Queued-Awaiting Assignment,2012/01/17 11:21:41.000
4524,1-643444986,Accepted-In Progress,2012/01/17 11:14:31.000
4522,1-643444986,Completed-Closed,2012/03/02 16:16:50.000
4523,1-643444986,Accepted-In Progress,2012/01/17 16:08:20.000
4526,1-643445547,Accepted-In Progress,2012/01/17 12:57:57.000
4527,1-643445547,Completed-Closed,2012/01/17 13:22:25.000
4528,1-643468705,Accepted-In Progress,2012/01/17 14:10:11.000
4529,1-643468705,Completed-Closed,2012/01/17 14:14:18.000
4530,1-643468705,Accepted-In Progress,2012/02/02 16:50:24.000
4531,1-643468705,Completed-Closed,2012/02/02 16:51:03.000
4532,1-643532122,Accepted-In Progress,2012/01/17 13:06:28.000
4533,1-643532122,Completed-Closed,2012/05/29 08:31:47.000
4535,1-643556695,Accepted-In Progress,2012/01/17 13:09:37.000
4534,1-643556695,Completed-Closed,2012/02/23 09:11:36.000
4536,1-643685369,Accepted-In Progress,2012/01/17 15:58:21.000
4537,1-643685369,Accepted-In Progress,2012/02/29 12:39:03.000
4538,1-643685369,Accepted-Wait,2012/02/29 12:43:54.000
4539,1-643685369,Completed-Closed,2012/04/12 14:10:19.000
4545,1-643685396,Accepted-In Progress,2012/01/17 15:34:19.000
4540,1-643685396,Completed-Closed,2012/01/17 15:37:57.000
4541,1-643685396,Accepted-In Progress,2012/01/20 08:38:21.000
4542,1-643685396,Completed-Closed,2012/02/02 16:49:44.000
4543,1-643685396,Accepted-In Progress,2012/02/06 10:47:47.000
4544,1-643685396,Completed-Closed,2012/02/06 11:19:14.000
4548,1-643706642,Accepted-In Progress,2012/01/17 14:56:44.000
4546,1-643706642,Accepted-In Progress,2012/01/17 15:33:32.000
4547,1-643706642,Completed-Closed,2012/01/19 08:16:38.000
4549,1-643747498,Accepted-In Progress,2012/01/17 17:59:52.000
4550,1-643747498,Completed-Closed,2012/01/17 18:00:41.000
4558,1-643809664,Accepted-In Progress,2012/01/17 17:26:02.000
4559,1-643809664,Accepted-Assigned,2012/03/29 09:34:23.000
4557,1-643809664,Queued-Awaiting Assignment,2012/02/29 14:41:49.000
4555,1-643809664,Completed-Closed,2012/03/29 09:54:07.000
4556,1-643809664,Accepted-Wait,2012/02/29 13:48:49.000
4553,1-643809664,Accepted-Assigned,2012/02/29 14:41:18.000
4552,1-643809664,Accepted-In Progress,2012/02/29 12:03:46.000
4551,1-643809664,Accepted-In Progress,2012/03/29 09:54:00.000
4554,1-643809664,Queued-Awaiting Assignment,2012/01/19 14:04:39.000
4560,1-644748889,Accepted-In Progress,2012/01/18 11:17:02.000
4561,1-644748889,Completed-Closed,2012/01/18 11:19:42.000
4563,1-644827840,Accepted-In Progress,2012/01/18 12:00:19.000
4562,1-644827840,Completed-Closed,2012/01/18 12:11:13.000
4566,1-644992956,Accepted-In Progress,2012/01/18 15:02:14.000
4567,1-644992956,Accepted-In Progress,2012/01/18 15:04:14.000
4564,1-644992956,Accepted-Wait,2012/01/23 10:21:55.000
4565,1-644992956,Completed-Closed,2012/04/20 14:15:47.000
4570,1-647796802,Accepted-In Progress,2012/01/19 09:47:12.000
4571,1-647796802,Accepted-Assigned,2012/01/19 10:22:55.000
4568,1-647796802,Accepted-In Progress,2012/01/19 14:04:46.000
4569,1-647796802,Accepted-In Progress,2012/01/19 14:07:04.000
4572,1-647796802,Completed-Closed,2012/01/22 23:31:32.000
4574,1-647802297,Accepted-In Progress,2012/01/19 12:45:07.000
4573,1-647802297,Completed-Closed,2012/01/19 13:12:34.000
4580,1-647841758,Accepted-In Progress,2012/02/03 15:24:29.000
4579,1-647841758,Completed-Closed,2012/01/19 10:36:41.000
4578,1-647841758,Accepted-In Progress,2012/01/19 10:31:05.000
4575,1-647841758,Completed-Closed,2012/02/08 15:02:38.000
4576,1-647841758,Accepted-In Progress,2012/02/03 16:04:03.000
4577,1-647841758,Queued-Awaiting Assignment,2012/02/03 15:27:38.000
4581,1-647929267,Accepted-In Progress,2012/01/19 13:38:14.000
4582,1-647929267,Completed-Closed,2012/01/23 08:25:04.000
4583,1-648105181,Accepted-Wait,2012/01/19 17:14:34.000
4584,1-648105181,Accepted-In Progress,2012/05/04 17:03:03.000
4585,1-648105181,Completed-Closed,2012/05/04 17:05:30.000
4586,1-648231508,Accepted-In Progress,2012/01/20 06:38:35.000
4587,1-648231508,Completed-Closed,2012/01/20 06:40:35.000
4588,1-648497601,Accepted-In Progress,2012/01/20 07:02:56.000
4589,1-648497601,Queued-Awaiting Assignment,2012/01/20 07:03:19.000
4590,1-648497601,Accepted-In Progress,2012/01/23 09:23:24.000
4591,1-648497601,Completed-Closed,2012/02/13 12:53:29.000
4593,1-648807492,Accepted-In Progress,2012/01/20 16:03:03.000
4592,1-648807492,Completed-Closed,2012/01/25 15:13:13.000
4594,1-648839266,Accepted-In Progress,2012/01/20 17:38:08.000
4595,1-648839266,Completed-Closed,2012/01/30 17:57:38.000
4596,1-648861744,Accepted-In Progress,2012/01/20 18:35:56.000
4597,1-648861744,Completed-Closed,2012/02/22 11:21:00.000
4598,1-649302225,Accepted-In Progress,2012/01/22 17:24:44.000
4599,1-649302225,Completed-Closed,2012/01/22 17:51:09.000
4600,1-649302263,Accepted-In Progress,2012/01/22 18:05:20.000
4601,1-649302263,Completed-Closed,2012/01/22 18:11:52.000
4602,1-649887393,Accepted-In Progress,2012/01/23 09:18:48.000
4603,1-649887393,Completed-Closed,2012/03/28 11:23:22.000
4605,1-649984202,Accepted-In Progress,2012/01/23 09:59:10.000
4604,1-649984202,Completed-Closed,2012/04/10 10:25:33.000
4607,1-650008427,Accepted-In Progress,2012/01/23 15:21:05.000
4606,1-650008427,Completed-Closed,2012/01/23 15:31:06.000
4608,1-650011031,Accepted-In Progress,2012/01/23 10:44:40.000
4609,1-650011031,Completed-Closed,2012/01/26 16:54:42.000
4610,1-650025535,Accepted-In Progress,2012/01/23 11:00:22.000
4611,1-650025535,Completed-Closed,2012/02/16 09:47:14.000
4612,1-650025535,Accepted-In Progress,2012/02/16 09:47:44.000
4613,1-650025535,Completed-Closed,2012/03/29 15:43:35.000
4614,1-650081295,Accepted-In Progress,2012/01/23 12:23:55.000
4615,1-650081295,Accepted-In Progress,2012/01/23 12:24:49.000
4616,1-650081295,Accepted-Wait,2012/01/23 12:27:02.000
4617,1-650081295,Accepted-Assigned,2012/01/23 12:30:15.000
4618,1-650081295,Completed-Closed,2012/03/30 10:56:29.000
4622,1-650123293,Accepted-Assigned,2012/01/23 13:23:00.000
4621,1-650123293,Accepted-In Progress,2012/01/23 13:22:40.000
4619,1-650123293,Completed-Closed,2012/03/19 21:37:49.000
4620,1-650123293,Accepted-In Progress,2012/01/24 08:47:44.000
4623,1-650135511,Accepted-In Progress,2012/01/23 13:25:31.000
4624,1-650135511,Completed-Closed,2012/03/15 04:34:37.000
4625,1-650241321,Accepted-In Progress,2012/01/23 14:39:44.000
4626,1-650241321,Completed-Closed,2012/04/13 11:36:39.000
4630,1-650243662,Accepted-In Progress,2012/03/19 14:36:11.000
4627,1-650243662,Completed-Closed,2012/04/27 12:13:56.000
4628,1-650243662,Accepted-In Progress,2012/01/23 14:24:35.000
4629,1-650243662,Accepted-Wait,2012/01/24 17:26:28.000
4632,1-650892393,Accepted-In Progress,2012/01/24 08:43:58.000
4631,1-650892393,Completed-Closed,2012/01/25 07:28:41.000
4633,1-651084211,Accepted-In Progress,2012/01/24 12:35:30.000
4634,1-651084211,Completed-Closed,2012/01/24 12:38:09.000
4635,1-651096273,Accepted-In Progress,2012/01/24 13:33:29.000
4636,1-651096273,Completed-Closed,2012/01/25 08:11:10.000
4637,1-651206715,Accepted-In Progress,2012/01/24 14:46:39.000
4638,1-651206715,Completed-Closed,2012/02/07 10:46:48.000
4639,1-651398271,Accepted-In Progress,2012/01/24 21:38:34.000
4640,1-651398271,Queued-Awaiting Assignment,2012/01/24 21:39:32.000
4641,1-651398271,Accepted-In Progress,2012/01/26 10:46:09.000
4642,1-651398271,Completed-Closed,2012/01/26 11:05:49.000
4644,1-651922251,Accepted-In Progress,2012/01/25 08:00:42.000
4643,1-651922251,Completed-Closed,2012/02/29 10:59:07.000
4645,1-651922470,Accepted-In Progress,2012/01/25 08:22:41.000
4646,1-651922470,Completed-Closed,2012/02/29 10:58:38.000
4647,1-651922594,Accepted-In Progress,2012/01/25 08:42:51.000
4648,1-651922594,Completed-Closed,2012/01/25 10:27:29.000
4649,1-651951532,Accepted-In Progress,2012/01/25 08:51:58.000
4650,1-651951532,Completed-Closed,2012/01/25 13:24:46.000
4656,1-652112015,Accepted-In Progress,2012/01/25 12:42:10.000
4655,1-652112015,Queued-Awaiting Assignment,2012/01/25 12:48:44.000
4654,1-652112015,Queued-Awaiting Assignment,2012/01/25 13:13:48.000
4657,1-652112015,Accepted-In Progress,2012/01/26 09:24:25.000
4652,1-652112015,Queued-Awaiting Assignment,2012/01/26 09:26:06.000
4651,1-652112015,Accepted-In Progress,2012/01/26 09:31:23.000
4653,1-652112015,Completed-Closed,2012/02/09 09:48:06.000
4670,1-652195634,Accepted-In Progress,2012/02/13 09:12:50.000
4669,1-652195634,Queued-Awaiting Assignment,2012/02/10 10:23:56.000
4667,1-652195634,Accepted-In Progress,2012/01/27 08:47:55.000
4666,1-652195634,Queued-Awaiting Assignment,2012/01/27 08:49:58.000
4665,1-652195634,Accepted-In Progress,2012/02/03 13:35:13.000
4664,1-652195634,Completed-Closed,2012/02/13 09:55:40.000
4668,1-652195634,Queued-Awaiting Assignment,2012/02/03 13:36:31.000
4662,1-652195634,Queued-Awaiting Assignment,2012/02/08 12:27:15.000
4661,1-652195634,Queued-Awaiting Assignment,2012/02/10 08:06:11.000
4660,1-652195634,Accepted-In Progress,2012/02/10 09:51:48.000
4659,1-652195634,Accepted-In Progress,2012/02/08 07:58:42.000
4658,1-652195634,Queued-Awaiting Assignment,2012/01/25 13:43:06.000
4663,1-652195634,Accepted-In Progress,2012/01/25 13:38:09.000
4671,1-652259831,Accepted-In Progress,2012/01/25 14:58:10.000
4672,1-652259831,Completed-Closed,2012/01/25 15:00:59.000
4674,1-652270498,Accepted-In Progress,2012/01/25 15:36:13.000
4673,1-652270498,Completed-Closed,2012/03/14 12:26:04.000
4675,1-652874271,Accepted-In Progress,2012/01/26 08:21:24.000
4676,1-652874271,Completed-Closed,2012/04/02 17:10:52.000
4677,1-652925445,Accepted-In Progress,2012/01/26 09:54:38.000
4678,1-652925445,Completed-Closed,2012/04/30 14:21:26.000
